star_id,planet_id,disposition,orbital_period,transit_duration,transit_depth,planet_radius,equilibrium_temp,insolation_flux,snr,stellar_teff,stellar_logg,stellar_radius,ra,dec,stellar_mag
11139682,K08043.01,CANDIDATE,10.7781558,3.005,121.3,1.24,942.0,186.22,7.9,6386.0,4.402,1.123,292.9603,48.7005,15.267
11135119,K08042.01,FALSE POSITIVE,383.937324,2.884,627.7,7.9,389.0,5.43,10.8,5216.0,3.53,3.207,290.57559,48.785881,13.588
11098004,K08041.01,FALSE POSITIVE,7.508818,6.5,70.1,1.02,1107.0,354.74,7.4,6293.0,4.291,1.213,297.74451,48.693668,11.878
11032748,K08039.01,CANDIDATE,43.9438891,5.26,154.8,1.12,505.0,15.41,9.7,6008.0,4.537,0.875,293.31909,48.518608,14.685
10920420,K08038.01,FALSE POSITIVE,0.9438885,2.592,35.8,1.45,3158.0,23572.82,8.3,6947.0,3.895,2.297,292.00674,48.306309,12.521
10920281,K08037.01,CANDIDATE,3.65034525,1.527,253.2,0.72,578.0,26.47,6.0,3704.0,4.797,0.45,291.94415,48.351791,15.519
10877024,K08036.01,FALSE POSITIVE,0.786483923,7.035,233.3,21.66,2408.0,7999.91,104.2,6315.0,4.258,1.282,297.56628,48.288342,13.504
10862759,K08035.01,CANDIDATE,29.4856392,4.27,105.0,1.46,793.0,93.27,9.3,6870.0,4.266,1.407,292.48358,48.275219,13.783
10862284,K08034.01,FALSE POSITIVE,9.1447861,5.422,268.8,1.63,843.0,119.61,14.9,5849.0,4.517,0.919,292.28278,48.256672,15.884
10844823,K08033.01,CANDIDATE,362.13187,5.59,849.0,2.23,208.0,0.45,8.2,5176.0,4.567,0.766,283.29706,48.266628,15.313
10801951,K08032.01,FALSE POSITIVE,1.105123883,3.001,66.7,0.83,1755.0,2235.64,20.7,5883.0,4.476,0.959,293.76025,48.145248,14.512
10790401,K08031.01,CANDIDATE,254.336707,8.585,398.4,13.97,586.0,27.88,11.3,5193.0,3.117,6.502,289.0275,48.13792,13.625
10730250,K08030.01,FALSE POSITIVE,13.667809025,2.7993,127.7,0.91,705.0,58.32,2.6,5796.0,4.556,0.807,291.47424,48.026958,14.812
10686909,K08029.01,FALSE POSITIVE,2.61854596,4.866,19.7,1.18,2008.0,3846.53,8.1,5657.0,3.721,2.682,299.06802,47.920029,13.133
10616829,K08028.01,FALSE POSITIVE,1.072934147,4.50475,96883.0,81.42,2523.0,9590.04,949.0,7031.0,4.222,1.523,297.74243,47.891682,13.96
10614845,K08027.01,FALSE POSITIVE,0.573762943,2.196,48.3,0.39,1538.0,1331.17,8.5,4891.0,4.683,0.571,297.1684,47.821129,14.028
10536241,K08026.01,CANDIDATE,7.7529342,5.072,72.1,0.93,1002.0,238.09,9.2,5975.0,4.335,1.072,292.33951,47.746391,14.751
10536177,K08025.01,FALSE POSITIVE,0.93372261,3.052,31.2,0.59,1949.0,3430.76,8.2,5984.0,4.419,1.017,292.31165,47.72583,14.862
10535991,K08024.01,FALSE POSITIVE,0.93374911,3.504,57.8,0.66,1793.0,2442.7,8.4,5978.0,4.554,0.846,292.2276,47.746262,15.767
10535926,K08023.01,FALSE POSITIVE,0.93373591,4.517,35.1,0.57,1904.0,3116.05,10.8,6028.0,4.47,0.95,292.19623,47.76659,14.92
10535897,K08022.01,FALSE POSITIVE,0.93372008,2.591,17.0,0.41,1990.0,3704.01,7.9,6221.0,4.452,0.983,292.18378,47.722832,13.793
10535886,K08021.01,FALSE POSITIVE,0.93376021,3.182,56.5,0.4,1019.0,253.97,9.5,3885.0,4.71,0.54,292.17847,47.750751,15.446
10471296,K08020.01,FALSE POSITIVE,0.93377253,2.544,30.0,0.43,1644.0,1734.32,8.4,5595.0,4.581,0.796,292.24588,47.63343,14.644
10471243,K08019.01,FALSE POSITIVE,0.93376131,3.747,55.6,0.61,1682.0,1891.81,10.5,5665.0,4.568,0.82,292.22083,47.635689,15.529
10471204,K08018.01,FALSE POSITIVE,0.93371631,4.344,61.3,0.7,1743.0,2180.39,10.3,5734.0,4.538,0.883,292.20523,47.6483,15.824
10471055,K08017.01,FALSE POSITIVE,0.9337465,3.629,49.9,0.63,1863.0,2852.33,11.6,6102.0,4.528,0.887,292.14102,47.62624,15.024
10471005,K08016.01,FALSE POSITIVE,0.93374635,3.074,34.3,0.63,1895.0,3029.67,7.3,5593.0,4.349,1.094,292.12784,47.614342,14.901
10470993,K08015.01,FALSE POSITIVE,0.93374417,3.385,31.3,0.64,2126.0,4835.58,9.9,6363.0,4.399,1.131,292.12277,47.646069,14.616
10470882,K08014.01,FALSE POSITIVE,0.9337491,3.842,98.1,0.79,1662.0,1809.26,12.6,5628.0,4.575,0.808,292.08099,47.613461,15.958
10462462,K08013.01,FALSE POSITIVE,0.85581563,10.27,,,,,,,,,288.49582,47.640781,16.951
10452252,K08012.01,CANDIDATE,34.573718512,2.1742,399.0,0.42,199.0,0.37,5.7,3374.0,5.066,0.218,283.15057,47.671967,15.708
10407191,K08011.01,CANDIDATE,0.93420696,3.5,,,,,,,,,292.832,47.507389,17.305
10405546,K08010.01,FALSE POSITIVE,0.93373718,2.582,18.9,0.48,2097.0,4570.22,8.4,6367.0,4.419,1.087,292.15488,47.562019,13.685
10405482,K08009.01,FALSE POSITIVE,0.93373895,4.156,39.6,0.64,1993.0,3723.37,10.5,6223.0,4.459,1.006,292.13193,47.56374,15.194
10405224,K08008.01,FALSE POSITIVE,0.93378068,3.706,72.7,0.63,1427.0,985.2,9.2,4938.0,4.601,0.753,292.0274,47.509682,15.89
10403228,K08007.01,CANDIDATE,67.176626864,3.1147,1689.9,9.66,179.0,0.24,5.9,3391.0,4.936,0.311,291.22672,47.54998,16.064
10397315,K08006.01,FALSE POSITIVE,2.17812769,1.645,61.7,0.78,1421.0,963.16,10.4,6014.0,4.494,0.958,288.61859,47.557201,14.358
10389280,K08005.01,FALSE POSITIVE,375.408923,11.438,87.3,4.48,858.0,128.15,15.3,11357.0,3.667,4.528,284.34103,47.55378,10.25
10383729,K08004.01,FALSE POSITIVE,0.734548624,2.207,58.6,0.84,2082.0,4454.22,25.1,6046.0,4.478,1.007,280.90179,47.526241,13.594
10340212,K08003.01,FALSE POSITIVE,0.93374894,4.637,226.2,0.18,433.0,8.36,9.3,2661.0,5.283,0.116,292.11115,47.452293,13.81
10338529,K08002.01,FALSE POSITIVE,366.74866,12.446,419.1,2.35,281.0,1.48,9.1,6136.0,4.368,1.087,291.46838,47.4674,15.216
10331279,K08000.01,CANDIDATE,225.48805,19.46,379.9,1.7,267.0,1.2,11.6,5663.0,4.579,0.782,288.27457,47.495781,15.306
10322797,K07999.01,FALSE POSITIVE,1.213742728,3.596,31.7,1.18,2599.0,10804.6,20.3,6532.0,3.961,1.987,283.66428,47.40097,13.203
10321972,K07998.01,CANDIDATE,122.11555,16.07,1104.0,2.96,351.0,3.6,12.2,5592.0,4.418,0.894,283.2048,47.478271,15.546
10321927,K07997.01,FALSE POSITIVE,321.02094,7.51,592.9,1.96,232.0,0.69,8.5,5334.0,4.492,0.81,283.17575,47.401718,15.238
10266860,K07996.01,FALSE POSITIVE,2.17813954,2.063,28.6,1.0,2073.0,4372.75,9.7,6511.0,4.003,1.851,288.78162,47.39735,13.422
10263598,K07995.01,FALSE POSITIVE,145.750554,13.999,385.6,15.34,748.0,74.07,17.0,5096.0,3.007,8.038,287.09363,47.3713,13.192
10226343,K07994.01,FALSE POSITIVE,0.660655454,7.111,566.9,16.81,2497.0,9210.84,77.7,6520.0,4.375,1.215,298.13785,47.25856,15.666
10219288,K07993.01,FALSE POSITIVE,3.381607,7.627,440.6,117.25,6037.0,314164.85,16.6,3974.0,1.056,59.437,296.08136,47.275814,12.798
10214341,K07992.01,CANDIDATE,277.13367,9.67,321.2,1.84,307.0,2.09,8.7,6461.0,4.474,0.971,294.38254,47.205769,14.635
10198225,K07991.01,CANDIDATE,11.9451376,6.893,63.3,3.32,1337.0,755.16,12.4,5094.0,3.38,4.163,287.55182,47.244862,12.609
10160922,K07990.01,CANDIDATE,87.487573,5.881,528.7,1.87,377.0,4.79,8.4,5774.0,4.567,0.818,298.31586,47.105091,15.626
10156110,K07989.01,FALSE POSITIVE,4.85603482,3.078,76.7,1.05,1266.0,607.42,8.2,6469.0,4.385,1.193,297.00977,47.121021,14.826
10155286,K07988.01,CANDIDATE,333.486169,3.199,639.1,19.3,557.0,22.68,14.0,4989.0,2.992,7.824,296.76288,47.145142,10.998
10147276,K07987.01,FALSE POSITIVE,0.681401611,0.865,103.6,1.07,2218.0,5713.41,12.3,6173.0,4.447,1.041,294.16489,47.176281,15.385
10128825,K07986.01,CANDIDATE,1.73984941,3.114,48.5,0.72,1608.0,1585.81,10.6,6119.0,4.444,1.031,286.50937,47.163219,14.757
10090151,K07985.01,FALSE POSITIVE,0.527698548,3.2221,1579.2,29.35,2088.0,4500.53,453.3,5638.0,4.529,0.903,297.18875,47.093819,14.082
10031643,K07984.01,FALSE POSITIVE,8.5898708,4.806,87.7,1.11,929.0,176.4,8.4,5638.0,4.296,1.088,298.74921,46.973351,14.478
10014875,K07983.01,FALSE POSITIVE,453.64875,18.34,523.4,2.18,239.0,0.77,9.0,6060.0,4.509,0.925,293.19342,46.91655,15.677
10011213,K07982.01,CANDIDATE,376.37989,13.99,1140.0,3.26,265.0,1.16,13.3,6231.0,4.488,0.955,291.60455,46.973289,15.632
9959765,K07981.01,FALSE POSITIVE,1.33250451,4.143,27.4,0.62,1993.0,3726.12,11.6,6600.0,4.364,1.157,295.30353,46.80574,13.793
9959368,K07980.01,FALSE POSITIVE,1.33255801,4.74,48.7,0.62,1443.0,1025.1,8.7,5161.0,4.452,0.892,295.15332,46.828011,15.305
9941425,K07979.01,FALSE POSITIVE,1.075158342,1.295,30.2,20.09,6988.0,565413.02,8.0,4067.0,1.541,38.446,286.83789,46.830837,12.032
9938836,K07978.01,CANDIDATE,7.2681817,4.985,46.7,1.66,1444.0,1027.95,9.7,6297.0,3.89,2.219,285.30768,46.829803,13.729
9912977,K07977.01,FALSE POSITIVE,0.9439372,7.27446,279440.0,88.91,2273.0,6347.81,6351.7,5959.0,4.126,1.365,299.42685,46.70015,13.726
9906688,K07976.01,CANDIDATE,5.82561701,3.246,142.8,1.21,1037.0,273.08,9.2,5999.0,4.459,0.967,297.58023,46.719952,15.449
9899623,K07975.01,FALSE POSITIVE,1.33259095,4.947,105.5,1.14,1776.0,2349.35,13.6,6184.0,4.448,1.038,295.30023,46.797009,15.98
9899621,K07974.01,FALSE POSITIVE,1.33255492,3.63,66.6,0.92,1850.0,2765.99,10.1,6310.0,4.417,1.095,295.29987,46.739471,15.27
9899345,K07973.01,CANDIDATE,1.33199285,4.33,,,,,,,,,295.20798,46.786221,15.024
9899256,K07972.01,FALSE POSITIVE,1.33254024,3.16,35.8,0.59,1658.0,1777.13,12.1,6071.0,4.511,0.887,295.17673,46.721409,14.282
9899216,K07971.01,FALSE POSITIVE,1.33259003,3.962,11.9,0.69,2909.0,16962.04,7.4,8133.0,4.146,1.935,295.16165,46.750637,10.886
9873004,K07970.01,CANDIDATE,1.98514635,1.625,233.4,1.28,1299.0,675.28,11.0,5581.0,4.559,0.845,282.03058,46.750809,15.988
9851983,K07969.01,FALSE POSITIVE,1.456383399,11.838,212.2,52.87,2721.0,12950.97,94.0,6184.0,3.665,2.646,299.0531,46.620392,13.401
9839062,K07968.01,FALSE POSITIVE,424.623345,9.666,5132.1,8.13,265.0,1.17,60.2,6339.0,4.454,1.017,295.06592,46.686432,15.513
9838761,K07967.01,FALSE POSITIVE,1.33254428,3.122,162.2,0.93,1427.0,981.02,18.1,5460.0,4.543,0.734,294.94775,46.671951,15.84
9838537,K07966.01,FALSE POSITIVE,1.33257715,5.158,27.1,0.44,1553.0,1378.01,15.5,5852.0,4.559,0.837,294.85934,46.635689,13.454
9826551,K07965.01,FALSE POSITIVE,7.19680984,1.683,50.5,1.2,1275.0,625.53,10.0,6325.0,4.112,1.676,289.91638,46.677559,13.118
9813678,K07964.01,FALSE POSITIVE,0.505079006,1.36737,28078.0,86.41,2997.0,19181.12,665.5,5398.0,3.822,1.843,282.509,46.634441,15.992
9777990,K07963.01,FALSE POSITIVE,14.3400358,5.7,1706.0,0.68,248.0,0.89,8.0,3358.0,5.149,0.174,294.7959,46.521626,18.013
9777089,K07962.01,FALSE POSITIVE,19.229478,4.68,115.8,1.97,970.0,209.42,8.1,6654.0,4.113,1.712,294.47092,46.592979,14.429
9770983,K07961.01,FALSE POSITIVE,7.02932339,2.853,81.6,0.92,974.0,212.66,8.7,5977.0,4.473,1.022,291.9935,46.516071,14.27
9710792,K07960.01,FALSE POSITIVE,365.5435,14.78,753.1,3.04,283.0,1.51,13.4,6306.0,4.426,1.076,292.05267,46.43021,15.397
9710626,K07959.01,FALSE POSITIVE,371.21454,19.4,1780.0,28.21,212.0,0.47,14.4,5189.0,4.557,0.85,291.98297,46.486462,15.713
9710611,K07958.01,FALSE POSITIVE,386.35444,9.594,129.6,1.43,287.0,1.6,10.9,6165.0,4.319,1.177,291.97656,46.414631,12.458
9658192,K07957.01,FALSE POSITIVE,1.886002102,1.021,47.4,0.65,1433.0,997.72,7.6,5793.0,4.485,0.925,295.39212,46.329639,14.007
9656547,K07956.01,FALSE POSITIVE,1.27228771,2.099,82.9,0.63,1275.0,624.11,9.5,5044.0,4.64,0.686,294.77216,46.377731,15.457
9651155,K07955.01,FALSE POSITIVE,1.07383154,4.846,31355.0,137.54,3791.0,48979.38,137.3,8059.0,3.789,2.859,292.64063,46.388039,14.902
9650762,K07954.01,CANDIDATE,372.15035,21.23,457.4,1.74,232.0,0.69,12.3,5769.0,4.57,0.812,292.48166,46.371479,15.138
9650579,K07953.01,CANDIDATE,432.96905,20.76,257.9,1.43,219.0,0.55,8.1,5580.0,4.538,0.886,292.41211,46.36388,14.942
9643210,K07952.01,FALSE POSITIVE,3.850304552,1.5337,158.0,0.28,407.0,6.44,5.3,3274.0,5.044,0.224,289.24158,46.359711,15.61
9640649,K07951.01,CANDIDATE,0.862329309,1.044,140.9,1.09,1825.0,2623.55,10.8,5806.0,4.528,0.899,287.81287,46.340569,15.769
9639021,K07950.01,FALSE POSITIVE,2.21568076,1.515,43.6,0.57,1236.0,550.44,6.9,5349.0,4.478,0.836,286.80914,46.390411,13.805
9604563,K07949.01,CANDIDATE,1.001916708,1.256,70.9,0.62,1545.0,1352.47,8.3,5521.0,4.613,0.734,297.69662,46.264679,14.985
9602658,K07948.01,FALSE POSITIVE,3.55650403,6.862,132.3,0.56,580.0,26.66,11.8,3745.0,4.819,0.427,297.16284,46.27631,15.802
9592831,K07947.01,FALSE POSITIVE,0.609668222,2.836,287.6,1.35,1805.0,2491.57,15.7,5296.0,4.576,0.815,293.76086,46.231201,16.678
9588880,K07946.01,FALSE POSITIVE,77.97621155,2.0,,,,,,,,,292.16595,46.227631,14.703
9579753,K07945.01,FALSE POSITIVE,1.08908149,2.262,130.7,0.69,1131.0,386.2,9.9,4327.0,4.639,0.614,287.9549,46.298271,15.597
9541094,K07944.01,FALSE POSITIVE,0.536654028,2.783,41.0,0.67,2299.0,6574.04,21.8,5887.0,4.421,1.001,297.27579,46.132751,13.805
9531850,K07943.01,FALSE POSITIVE,0.66234265,1.049,2359.0,5.13,2089.0,4499.32,12.4,5780.0,4.438,1.0,294.08633,46.131641,17.332
9529148,K07942.01,FALSE POSITIVE,25.3428696,1.51,230.5,1.85,706.0,58.81,7.5,6311.0,4.398,1.172,292.9418,46.193691,15.0
9521317,K07940.01,CANDIDATE,188.881049,1.49,325.8,1.86,330.0,2.79,12.9,6077.0,4.471,0.999,289.67508,46.131882,12.85
9518558,K07939.01,FALSE POSITIVE,2.178142613,0.906,172.7,1.22,1452.0,1050.06,16.1,6290.0,4.527,0.898,288.14877,46.196911,14.652
9469494,K07938.01,CANDIDATE,275.5603,15.09,89.4,2.33,437.0,8.6,11.5,5989.0,3.764,2.467,293.68533,46.095737,11.663
9429631,K07937.01,FALSE POSITIVE,4.18587282,1.998,99.4,0.89,1057.0,295.17,9.3,5455.0,4.421,0.909,300.38046,45.973549,14.525
9392016,K07935.01,FALSE POSITIVE,350.65158,7.976,248.1,1.31,243.0,0.83,8.2,5882.0,4.56,0.833,285.71143,45.920658,14.375
9390228,K07934.01,CANDIDATE,22.6432436,0.806,550.4,2.12,624.0,35.77,8.2,5880.0,4.516,0.891,284.67227,45.97382,15.581
9347066,K07933.01,FALSE POSITIVE,20.004714,2.952,115.7,0.89,577.0,26.19,6.7,5299.0,4.534,0.848,293.7041,45.892509,14.437
9278575,K07932.01,CANDIDATE,502.25648,14.84,153.2,1.03,215.0,0.51,8.1,5637.0,4.46,0.833,290.89395,45.71664,13.339
9227215,K07931.01,CANDIDATE,242.0367,11.01,333.3,2.11,323.0,2.57,8.9,6086.0,4.36,1.116,295.22937,45.624889,15.055
9210820,K07930.01,CANDIDATE,377.67241,15.82,514.8,1.37,187.0,0.29,10.2,5031.0,4.644,0.615,288.43912,45.68721,15.18
9159198,K07929.01,FALSE POSITIVE,3.04463691,6.656,47.0,0.68,1321.0,721.48,10.4,6181.0,4.474,0.98,293.65582,45.511108,14.886
