planet_id,star_id,disposition,orbital_period,transit_duration,transit_depth,planet_radius,equilibrium_temp,insolation_flux,stellar_teff,stellar_logg,stellar_radius,ra,dec,stellar_mag,stellar_dist,disposition_aligned
3952.01,321861405,PC,2.9897732,3.06,12893.0,17.6166,1678.0,1317.93,6786.0,4.21,1.57,323.15288,67.911948,11.9401,591.367,CANDIDATE
3953.01,320503729,PC,2.9873441,1.668,6090.0,,1477.0,790.978,5734.9,,,264.503061,59.643473,13.3171,729.966,CANDIDATE
3954.01,316453500,PC,3.4043154,0.805,9317.0,20.3568,909.0,113.665,5833.0,4.46,1.0,323.985128,61.209107,13.3356,499.795,CANDIDATE
3955.01,314375831,PC,3.1274951,2.5639391,13633.9167281,17.6985303,1582.3126821,1481.4610493,6457.0,4.25,1.41321,346.156393,56.731648,12.402,591.045,CANDIDATE
3956.01,309849817,PC,2.6686464,1.249,7370.0,12.9106,1190.0,332.941,5227.0,4.48,0.9,229.220096,51.397855,13.0795,428.906,CANDIDATE
3957.01,305550963,FP,1.5891628,1.576,3550.0,12.5934,1783.0,1679.03,6227.0,3.91,2.0,315.263903,63.424275,13.2445,928.965,FALSE POSITIVE
3958.01,279383896,PC,12.0031646,5.2145528,5497.3001958,10.9265063,998.1389779,234.5768031,6362.0,4.25,1.40388,349.685957,63.250498,11.5687,436.306,CANDIDATE
3959.01,275421144,PC,3.8426038,2.022,5880.0,12.7873,1285.0,453.87,7032.0,4.19,1.66,319.7272,65.329264,13.0367,868.492,CANDIDATE
396.01,178155732,CP,5.9739124,3.1235464,232.5621027,2.3917735,1198.7446729,488.0089226,6308.31,4.438,1.2845,42.984978,-30.814061,5.9053,31.964,CONFIRMED
396.02,178155732,CP,3.58529,2.495,180.0,1.77141,1404.0,646.628,6308.31,4.438,1.28,42.984978,-30.814061,5.9053,31.964,CONFIRMED
396.03,178155732,CP,11.2304605,3.6009978,208.629137,2.0754665,971.2859803,210.3340005,6308.31,4.438,1.2845,42.984978,-30.814061,5.9053,31.964,CONFIRMED
3960.01,272785423,PC,3.2399875,2.749,18440.0,13.613,1230.0,380.139,5521.0,4.45,0.97,238.857937,67.042986,13.2091,541.735,CANDIDATE
3961.01,272219353,PC,3.5434689,1.849,20265.0,,1647.535107,1741.2443185,5354.0,,,355.744456,62.290124,12.8669,9842.0,CANDIDATE
3962.01,271761420,PC,3.3501179,1.651,4066.0,17.5987,1138.0,279.334,6238.0,3.7,2.57,355.081093,62.136748,12.4615,836.639,CANDIDATE
3963.01,271439193,PC,6.2329571,3.043,2367.0,14.2956,1655.0,1245.8,6016.0,4.1,1.55,354.138342,60.526208,12.2996,488.547,CANDIDATE
3964.01,270435047,FA,1.8011961,3.23,2280.0,9.1446,2663.0,8355.02,7588.0,4.09,1.99,351.796938,60.231831,12.8114,1153.23,FALSE POSITIVE
3965.01,269043098,PC,4.7253516,5.123,7817.0,17.6483,1873.0,2045.04,7220.0,3.98,2.15,349.095834,64.72187,12.8051,870.816,CANDIDATE
3966.01,262880826,APC,3.9967263,2.886,12060.0,11.278,1124.0,265.248,5313.6,,1.0,225.380859,38.533274,12.0753,,CANDIDATE
3967.01,256867493,PC,4.6709424,0.101,870.0,21.2461,341.0,2.26831,7211.0,4.14,1.79,301.673149,61.169351,12.1661,920.632,CANDIDATE
3968.01,252071095,APC,2.2171904,1.639,3010.0,,1020.0,180.255,4656.0,,,354.146668,58.133654,11.7345,,CANDIDATE
3969.01,252049912,PC,3.8522402,4.195,17145.0,,1365.0,577.199,5371.2,,,353.643525,54.541652,12.5806,608.077,CANDIDATE
397.01,219379012,FP,1.5464949,1.101,930.0,3.7295,1275.0,438.793,5973.5,3.89,1.14,76.833621,-48.115889,10.231,167.009,FALSE POSITIVE
3970.01,237221436,PC,10.6001229,5.375,6115.0,10.601,1097.0,240.751,5647.0,4.08,1.51,296.066251,77.23545,13.3604,878.69,CANDIDATE
3971.01,237077180,PC,3.2292942,2.47,10130.0,,,,,,,307.0945,61.93367,13.4642,,CANDIDATE
3972.01,284206913,PC,10.511362,3.112,16120.0,11.935,779.0,61.3806,5908.0,4.54,0.92,9.305074,61.205097,10.7486,162.569,CANDIDATE
3973.01,233654042,PC,2.0615575,1.694,4560.0,,1445.0,723.916,6213.0,,,229.67991,44.456204,13.0646,701.76,CANDIDATE
3974.01,156007004,PC,1.7922888,1.622,18880.0,12.6983,1177.0,318.713,5095.7,4.47,0.89,236.236361,45.627745,13.3926,467.428,CANDIDATE
3975.01,155947004,FP,9.4258906,2.406,4450.0,9.65497,824.0,76.541,4507.0,4.64,0.67,227.305873,44.700876,11.8993,135.0,FALSE POSITIVE
3976.01,154293917,CP,6.6080989,3.928,6740.0,12.1125,1157.0,298.497,5993.0,4.12,1.5,224.356008,44.274322,11.8136,516.087,CONFIRMED
3977.01,116382006,PC,23.2547644,7.935,9410.0,10.7553,1009.0,172.212,5627.0,4.55,0.88,231.126555,46.694516,11.379,221.536,CANDIDATE
3978.01,468329664,PC,3.5472157,4.503,6550.0,16.293,1563.0,992.177,5548.0,3.82,2.02,11.370172,78.447722,13.4497,987.539,CANDIDATE
3979.01,444523623,FP,2.041659,3.521,3230.0,8.90978,2365.0,5195.14,6806.0,4.22,1.56,14.558693,61.099519,12.9447,871.833,FALSE POSITIVE
3980.01,312548829,PC,3.6089193,2.255,5318.0,17.0677,1655.0,1247.0,5854.0,4.04,1.63,12.841937,59.575861,11.863,486.721,CANDIDATE
3981.01,312548415,FP,2.2437501,3.821,2880.0,10.0826,2415.0,5651.55,7209.0,4.06,1.96,12.855316,59.409908,12.9165,1172.52,FALSE POSITIVE
3982.01,25773352,PC,5.3438948,4.139,6479.0,16.9428,1655.0,1248.08,7469.0,3.95,2.3,352.556471,53.156351,12.9324,1619.19,CANDIDATE
3983.01,20303110,FA,3.8961515,1.742,8620.0,8.40446,979.0,152.54,5477.2,,0.87,228.83295,40.266956,11.208,,FALSE POSITIVE
3984.01,20182780,CP,4.3533211,1.894,21740.0,7.17236,548.0,14.9972,3422.0,4.77,0.46,226.337147,36.786975,13.4609,108.883,CONFIRMED
3985.01,604863428,FP,3.2358535,3.777,5460.0,,1410.0,656.917,5095.6,,,8.762537,58.13642,13.2638,1432.74,FALSE POSITIVE
3986.01,470911286,FP,1.6212474,3.262,1100.0,10.3122,1826.0,1846.95,4949.0,,3.11,1.129367,66.403045,12.5225,614.539,FALSE POSITIVE
3987.01,452972453,FA,3.2358247,3.629,3260.0,,,,,,,8.762379,58.136446,12.753,1308.27,FALSE POSITIVE
3988.01,452938965,PC,2.8744227,4.081,5002.0,13.3953,1910.0,2213.89,6334.0,3.86,2.17,8.508428,58.844293,12.2454,773.366,CANDIDATE
3989.01,444413256,FP,4.0104917,2.293,6051.0,,2377.0,5306.6,12373.0,,,6.386516,63.040637,11.9551,2949.29,FALSE POSITIVE
399.01,219388773,FP,1.5716819,1.9672248,743.4097278,4.5091786,1319.1647872,715.6772333,4752.8,4.37,0.982066,77.047577,-50.858906,10.6793,106.507,FALSE POSITIVE
3990.01,420446142,FP,5.8423636,2.416,2280.0,18.7395,1441.0,716.73,8648.0,3.6,3.85,5.117344,63.031396,11.6697,1552.26,FALSE POSITIVE
3991.01,418133917,PC,2.2774846,3.756,1520.0,17.7506,1621.0,1146.77,4827.0,,4.7,0.202398,62.803046,12.1197,1089.93,CANDIDATE
3992.01,403347341,PC,6.397886,2.296,9792.0,,1084.0,229.482,5324.0,,,5.625421,57.873275,12.4316,673.065,CANDIDATE
3993.01,403340402,PC,2.2237067,2.7337946,4640.0476893,16.2026957,1649.2355042,1748.4439071,6424.0,,1.4399,5.438019,59.105755,11.5625,457.461,CANDIDATE
3994.01,372505528,FP,3.8974136,2.061,1990.0,6.8757,1320.0,504.623,6827.0,4.25,1.51,6.140224,62.235631,11.0986,400.234,FALSE POSITIVE
3995.01,347210614,APC,6.4219775,4.211,22004.0,,1483.0,803.471,6197.0,,,1.595472,56.192444,12.1602,741.884,CANDIDATE
3996.01,347011522,FP,17.2045725,4.987,3770.0,21.5086,1272.0,434.974,6278.0,4.03,1.77,1.186715,54.196681,12.0205,659.762,FALSE POSITIVE
3997.01,327004130,PC,3.4600026,1.827,8214.0,17.6761,1455.0,744.569,5997.0,4.21,1.37,3.392818,59.896534,12.9854,654.004,CANDIDATE
3998.01,320281287,PC,1.81451,1.746,12864.0,13.3431,1383.0,609.008,5696.0,4.31,1.17,7.636991,56.331467,12.1134,399.813,CANDIDATE
3999.01,284528889,FP,4.112385,3.474,2110.0,9.65749,1361.0,570.966,5659.0,3.78,2.14,9.945507,62.393358,11.6437,525.173,FALSE POSITIVE
4000.01,283015592,PC,3.7027104,3.572,12813.0,21.058,1815.0,1803.49,7493.0,4.12,1.9,0.974631,64.77632,12.5696,878.067,CANDIDATE
4001.01,83148519,PC,4.8982659,2.874,2055.0,4.84123,1152.0,293.004,5696.0,4.37,1.09,2.528952,64.572568,11.7194,315.572,CANDIDATE
4002.01,83053699,FP,3.3378852,3.261,5564.0,19.0038,1834.0,1878.15,6274.0,3.86,2.15,2.335558,60.159078,12.9214,1083.39,FALSE POSITIVE
4003.01,399346877,PC,3.9606593,3.442,5810.0,10.7218,1554.0,970.247,6647.0,4.29,1.4,26.462243,63.924718,12.9762,626.396,CANDIDATE
4004.01,397924314,PC,5.3798996,2.85,8550.0,7.09264,891.0,104.667,4930.3,,0.76,22.973494,66.819333,12.849,515.607,CANDIDATE
4005.01,395773226,FP,3.8471662,2.214,1770.0,7.48475,1011.0,173.747,5115.0,3.91,1.69,34.119911,76.253181,11.7899,329.268,FALSE POSITIVE
4006.01,390048041,FA,3.0491667,4.0262835,6641.051542,,1256.9414051,589.9037165,4579.5,,,23.9436,65.638786,12.715,,FALSE POSITIVE
4007.01,389910188,PC,4.5432349,3.609,12236.0,12.5868,1751.0,1563.16,7998.0,4.6,1.16,23.655685,62.325517,12.4705,511.571,CANDIDATE
4008.01,379629854,FP,2.8278059,2.174,650.0,4.22619,1519.0,885.332,6603.0,4.16,1.62,34.293884,70.39598,10.702,311.774,FALSE POSITIVE
4009.01,368734712,PC,4.3271416,2.382,5340.0,14.5369,1246.0,400.919,5994.0,3.92,1.91,12.779931,70.94581,12.1693,670.801,CANDIDATE
401.01,259701242,FP,2.48548,2.621,160.0,1.28248,1606.0,1105.11,5928.0,4.48,0.96,74.466453,-53.817948,8.235,64.4827,FALSE POSITIVE
4010.01,352682207,CP,5.4146235,2.9417261,4983.0756289,6.6139476,872.0,126.2342489,4888.0,4.45,0.880213,20.21482,66.072201,11.5163,177.504,CONFIRMED
4010.02,352682207,CP,14.7091662,3.6278152,5047.9326311,6.5471787,612.6899904,33.3030602,4888.0,4.45,0.880213,20.21482,66.072201,11.5163,177.504,CONFIRMED
4010.03,352682207,CP,1.3483075,1.7568331,1206.3535884,3.1949876,1358.8572016,805.779628,4888.0,4.45,0.880213,20.21482,66.072201,11.5163,177.504,CONFIRMED
4011.01,289264348,PC,4.3359117,3.461,8530.0,13.9797,1307.0,485.004,5815.0,4.1,1.51,24.601013,72.993169,13.2395,764.591,CANDIDATE
4012.01,280315875,PC,1.82544,1.744,21650.0,11.7503,1022.0,181.783,4324.0,4.49,0.77,41.39883,66.359231,13.3507,245.737,CANDIDATE
4013.01,279265701,PC,2.6325313,4.167,4220.0,15.2766,1731.0,1493.24,5407.0,3.64,2.42,25.79114,70.914425,13.0217,851.105,CANDIDATE
4014.01,85791385,PC,2.8067423,1.997,17630.0,13.4381,1214.0,361.087,5863.0,4.48,0.98,58.204664,68.777467,13.4891,562.401,CANDIDATE
4015.01,85429139,PC,4.7427131,3.115,13560.0,17.876,1179.0,320.783,5947.0,4.12,1.51,53.419992,68.612667,10.767,309.161,CANDIDATE
4016.01,461491274,PC,1.8137851,1.29,3625.0,,870.0,95.2905,4032.5,,,5.277959,66.832344,13.1216,,CANDIDATE
4016.02,461491274,PC,4.3962009,3.9496949,4441.9711318,,1112.6269619,362.1757107,4032.5,,,5.277959,66.832344,13.1216,,CANDIDATE
4017.01,407313319,PC,7.0423707,2.687,5890.0,14.7821,762.0,56.09,4892.0,,1.88,7.739571,68.455108,12.636,558.336,CANDIDATE
4018.01,407243316,PC,3.0755983,1.617,6482.0,,1099.0,242.553,4355.4,,,7.213948,66.468189,13.4612,,CANDIDATE
4019.01,284305328,FP,2.2963814,2.649,7950.0,20.9239,2361.0,5163.1,6620.0,4.04,1.87,9.170845,65.937486,12.6967,554.728,FALSE POSITIVE
402.01,120896927,CP,4.7559737,2.5469696,398.6310113,1.725417,909.5327855,161.7314334,5175.2,4.37657,0.841842,36.867885,-27.636117,8.3157,44.8155,CONFIRMED
402.02,120896927,CP,17.1807214,2.1004813,680.1385904,2.1954034,592.7674866,29.1782002,5175.2,4.37657,0.841842,36.867885,-27.636117,8.3157,44.8155,CONFIRMED
4020.01,10974783,FA,3.2174446,3.8917348,11554.503179,,1694.311528,1947.5744337,,,,29.423058,63.904389,11.852,1245.57,FALSE POSITIVE
4021.01,10507330,PC,5.1175439,1.483,3090.0,12.6029,943.0,131.814,6429.0,3.92,2.07,28.657722,64.569849,11.08,488.31,CANDIDATE
4022.01,1271152446,PC,7.2089041,3.445,6140.0,,,,,,,255.128886,59.62566,13.3972,506.754,CANDIDATE
4023.01,470678283,PC,2.7991658,2.157,9180.0,,1049.0,201.078,4841.6,,,297.032884,85.076052,13.4975,,CANDIDATE
4024.01,470169396,PC,6.3262148,5.353,4928.0,12.5231,1354.0,558.3,5842.0,3.9,1.9,335.627605,78.262333,13.2309,958.682,CANDIDATE
4025.01,441730540,PC,16.2840915,6.45,4600.0,7.99273,924.0,121.312,5770.0,4.29,1.2,257.448863,77.485328,13.3177,769.204,CANDIDATE
4026.01,428963229,PC,3.1239771,2.73696,4477.1379466,,1246.8268423,571.143943,4861.0,,,345.405443,73.609894,13.1759,497.594,CANDIDATE
4027.01,427866520,PC,3.6074546,2.197,1168.0,2.69934,1156.0,297.468,5593.0,4.52,0.91,353.15863,69.422141,11.3099,207.243,CANDIDATE
4028.01,406634633,PC,3.9589142,2.42,16160.0,15.2242,1161.0,301.848,5963.0,4.3,1.22,355.230606,69.974452,13.0911,610.074,CANDIDATE
4029.01,393633044,PC,5.8850401,3.622,3030.0,6.61503,1142.0,282.509,5712.4,4.3,1.18,239.233719,16.980285,11.1718,274.436,CANDIDATE
4030.01,390021939,PC,2.5089892,2.341,2970.0,5.46523,1384.0,609.961,5574.0,4.44,0.99,277.622837,56.770452,13.2338,571.615,CANDIDATE
4031.01,389968080,PC,10.0462596,2.1788712,18214.2478783,16.4472821,801.0080118,97.290087,5637.9,4.49,0.945159,277.325439,55.320525,13.2687,565.437,CANDIDATE
4032.01,387603144,FP,2.4567112,1.716,530.0,3.05136,1387.0,614.383,6223.0,4.39,1.16,313.098531,66.599315,11.0498,296.012,FALSE POSITIVE
4033.01,387330895,PC,3.6142971,2.016,14219.0,,,,,,,310.100457,67.533801,13.2787,,CANDIDATE
4034.01,375654303,PC,1.8020923,2.949,8570.0,17.3634,1832.0,1870.78,5760.0,3.92,1.85,335.146984,71.767346,12.5798,745.145,CANDIDATE
4035.01,372392226,PC,3.0295916,2.473,14333.0,,1127.0,267.84,5081.3,,,332.124123,68.904553,13.0874,506.315,CANDIDATE
4036.01,367913453,FP,2.7761628,2.139,1340.0,6.58454,1342.0,538.633,5778.0,3.92,1.84,355.51293,76.918784,12.3618,644.55,FALSE POSITIVE
4037.01,367287018,FP,4.7257129,2.701,1740.0,10.5468,1205.0,350.147,6139.0,3.71,2.48,342.552349,75.860399,11.3896,653.395,FALSE POSITIVE
4038.01,366580825,PC,4.2989288,3.022,4590.0,9.94472,1223.0,371.547,5671.0,4.12,1.45,305.02027,73.277764,13.0885,562.818,CANDIDATE
4039.01,366120401,PC,4.7308142,3.062,8780.0,9.85689,1154.0,295.429,5777.0,4.42,1.05,273.734478,49.761588,12.9186,548.908,CANDIDATE
4040.01,356786657,PC,7.1357259,2.5094893,1047.4205923,2.7853042,822.4059608,108.1100329,5446.0,4.57,0.835627,268.614463,77.48831,12.3407,297.107,CANDIDATE
4041.01,345645749,PC,7.8808589,4.788,5120.0,10.2354,1149.0,289.546,5914.8,4.17,1.41,246.855462,21.616792,10.9342,311.111,CANDIDATE
4042.01,332393279,PC,2.3238426,2.391,9780.0,13.8867,1513.0,870.497,5983.9,4.2,1.38,255.364082,28.988524,13.1659,869.366,CANDIDATE
4043.01,322262448,PC,5.1191172,5.563,6317.0,13.0806,1542.0,939.766,5926.0,4.01,1.7,325.554628,69.504808,12.2319,636.467,CANDIDATE
4044.01,307956396,FP,4.1508803,2.256,12290.0,8.31799,807.0,70.6022,4460.0,4.56,0.73,256.664332,63.778535,13.2653,268.508,FALSE POSITIVE
4045.01,298264260,PC,7.9927894,3.884,16540.0,,971.0,147.635,5530.9,,,241.364506,55.186006,13.2155,598.385,CANDIDATE
4046.01,284760740,PC,0.7583741,0.748,850.0,5.4111,1660.0,1262.0,6209.0,4.13,1.56,238.686827,25.01394,10.6525,328.581,CANDIDATE
4047.01,279769094,PC,4.5029619,4.169,2890.0,9.44788,2010.0,2710.22,8103.0,4.24,1.77,351.605114,68.03607,13.028,817.383,CANDIDATE
4048.01,279605855,FP,1.972401,2.435,7460.0,14.7348,1916.0,2239.66,6184.0,4.1,1.6,346.577907,71.21333,13.1947,974.435,FALSE POSITIVE
4049.01,259274960,PC,31.4001189,2.545496,15097.0640966,10.2456091,455.3113573,10.156754,4953.0,4.55,0.791713,293.764805,66.25505,13.2588,353.826,CANDIDATE
405.01,176984236,FP,1.7560902,1.763,1650.0,7.52118,,1923.34,6249.0,4.28,1.29,101.909492,-66.328317,10.5683,266.9,FALSE POSITIVE
4050.01,255865833,PC,4.6546139,1.365,5540.0,12.7473,861.0,91.4646,5966.0,4.08,1.58,306.85268,68.231866,13.2838,903.312,CANDIDATE
4051.01,237101326,PC,1.5373948,1.194,2710.0,5.76435,1391.0,621.715,5091.0,4.36,1.0,240.691824,71.224288,13.0273,441.274,CANDIDATE
4052.01,236775063,FP,0.7409429,1.084,2460.0,4.58442,1740.0,1523.27,5406.0,4.53,0.87,282.663177,55.801405,13.0109,427.299,FALSE POSITIVE
4053.01,235684392,FP,21.7894491,6.8044292,12276.8028409,,652.5693517,42.8575849,6118.5,,,288.092884,77.922621,13.0309,681.888,FALSE POSITIVE
4054.01,233719215,PC,17.356719,2.5707102,12730.2717116,9.705386,523.4129662,17.7377655,4697.0,4.55,0.760629,276.291469,60.773296,13.0533,287.646,CANDIDATE
4055.01,233053554,PC,4.567925,3.047,18440.0,14.2306,1125.0,266.468,5675.0,4.41,1.04,269.179221,64.766624,13.1755,602.399,CANDIDATE
4056.01,232567319,PC,5.0518907,3.743,3310.0,9.11036,1372.0,588.998,6328.9,4.15,1.55,247.549643,49.895791,11.4354,484.852,CANDIDATE
4057.01,230388132,PC,2.4076941,1.438,4810.0,7.15781,1113.0,255.63,5702.0,4.46,0.98,286.186545,64.153145,13.2611,590.913,CANDIDATE
4058.01,229639351,PC,2.8668029,1.879,7280.0,,983.0,155.045,4871.9,,,278.804934,73.599493,13.4062,,CANDIDATE
4059.01,229605891,PC,2.0381761,1.988,23020.0,13.0071,1169.0,310.835,4928.0,4.52,0.82,274.182772,76.890911,13.084,339.185,CANDIDATE
406.01,153065527,CP,13.1757294,2.1570272,2479.3477138,1.9602373,325.2663942,2.6453174,3349.0,4.94138,0.388609,49.262643,-42.244149,11.2828,31.0597,CONFIRMED
406.02,153065527,CP,6.614911,0.9654605,1060.5715819,1.2731554,409.2506857,6.6294678,3349.0,4.94138,0.388609,49.262643,-42.244149,11.2828,31.0597,CONFIRMED
4060.01,229508727,PC,23.1315739,2.293,8950.0,,427.0,5.53336,4952.3,,,297.06168,64.426043,13.1135,,CANDIDATE
4061.01,224601047,FA,7.2087245,3.506,4690.0,,904.0,110.913,5144.9,,,255.12889,59.625658,13.109,431.258,FALSE POSITIVE
4062.01,219866209,PC,6.7473822,2.112,14810.0,13.1026,730.0,47.3055,5332.0,4.35,1.06,259.098604,67.566607,13.4167,611.532,CANDIDATE
4063.01,219499488,APC,1.6323062,1.890872,12429.1862217,15.8543427,1337.9878723,757.4076888,5099.9,4.45,0.912575,244.369594,46.648021,13.0444,408.646,CANDIDATE
4064.01,219489550,PC,3.8823511,2.6909833,3177.344653,9.5364228,1465.018804,1088.6638396,5622.4,3.98,1.68668,243.370371,42.885503,12.6555,756.022,CANDIDATE
4065.01,219485050,PC,3.5908038,3.027,6690.0,9.85407,1291.0,462.467,5657.0,4.3,1.18,242.83196,47.712652,12.8377,579.364,CANDIDATE
4066.01,193556520,PC,6.7201811,3.187,18030.0,11.5271,823.0,76.4183,4914.0,4.49,0.85,245.992526,45.261098,13.3925,415.005,CANDIDATE
4067.01,162577466,FP,3.6772391,4.2517064,13763.2116365,13.2496189,1244.8918384,567.6066573,5801.0,4.36,1.11792,243.935867,48.325503,13.1815,679.411,FALSE POSITIVE
4068.01,159334269,FP,1.1578392,1.363,9660.0,11.2362,1973.0,2519.45,6409.0,4.4,1.18,233.694873,79.449837,13.3675,915.093,FALSE POSITIVE
4069.01,143009290,PC,2.7240303,1.649,12600.0,10.9383,1038.0,193.03,5366.0,4.47,0.93,252.593952,16.982718,13.0531,437.789,CANDIDATE
407.01,349518800,APC,2.1654694,3.408,4990.0,13.5615,1970.0,2503.96,5830.0,4.26,1.86,111.211721,-62.092431,12.7862,959.461,CANDIDATE
4070.01,115270627,PC,3.1504798,1.096,9210.0,10.0008,876.0,98.0783,5229.0,4.49,0.89,250.276118,42.436314,13.0022,411.289,CANDIDATE
4071.01,115182469,PC,6.5169955,2.416,930.0,2.26174,783.0,62.6073,4937.5,4.64,0.71,249.291448,43.344761,10.7133,104.24,CANDIDATE
4072.01,85459171,PC,2.1390271,3.556,19090.0,,1887.0,2105.59,5869.6,,,257.735006,36.452877,13.3802,860.437,CANDIDATE
4073.01,648958344,PC,2.3079651,2.064,1650.0,,,,,,,46.566185,70.214692,11.7332,59.7061,CANDIDATE
4074.01,628103717,PC,3.2175013,3.2,11871.0,16.011,1580.0,1034.94,7932.0,4.32,1.56,29.423373,63.90459,12.6844,885.18,CANDIDATE
4075.01,627323667,PC,3.0492435,3.627,7425.0,,,,,,,23.9436,65.638786,13.0731,1965.77,CANDIDATE
4076.01,57193198,PC,4.3965758,2.827,6250.0,9.71601,1205.0,350.289,5957.0,4.3,1.23,250.907053,36.141365,12.5834,587.551,CANDIDATE
4077.01,57159675,PC,5.5679111,2.4294368,12867.4456847,9.5108395,808.2369842,100.8499947,4887.0,4.53,0.801525,250.298493,38.961556,12.8682,302.435,CANDIDATE
4078.01,444724127,PC,3.1639309,3.143,4080.0,,1598.0,1083.96,6323.0,,,25.092991,65.203879,12.2305,5406.92,CANDIDATE
4079.01,444558604,PC,1.9872259,2.486,19450.0,15.6112,1670.0,1292.25,6178.0,4.44,1.08,19.980843,64.538054,12.1484,360.76,CANDIDATE
408.01,176778112,FP,1.33679,1.488,700.0,2.70732,1581.0,1038.31,5600.0,4.43748,0.98,47.82774,-35.628068,9.6114,109.991,FALSE POSITIVE
4080.01,428892437,PC,3.7519831,2.891,17240.0,12.9516,1157.0,297.501,5389.0,4.43,0.97,84.865203,81.54345,13.3593,543.607,CANDIDATE
4081.01,421973253,PC,9.2584055,3.8583323,2039.8195589,11.7073433,1361.0709228,811.0432719,5707.0,3.64,2.53632,21.572736,64.840007,10.6675,439.932,CANDIDATE
4082.01,400899926,PC,4.625568,3.645,9810.0,13.2242,1313.0,493.442,5972.0,4.23,1.34,17.399896,69.732043,12.804,568.171,CANDIDATE
4083.01,399444057,FP,2.0714803,3.108,1660.0,9.7546,2274.0,4440.11,7047.0,3.85,2.46,26.687843,63.612237,11.6433,732.131,FALSE POSITIVE
4084.01,346673534,PC,15.634183,2.888,12980.0,11.238,611.0,23.2536,5725.0,4.49,0.96,280.779456,20.21884,12.8934,453.772,CANDIDATE
4085.01,336840314,PC,2.8285323,2.7144158,9695.9755103,10.3779772,1208.4765945,504.0504139,5257.0,4.37,1.02586,281.83562,26.417834,11.9705,290.594,CANDIDATE
4086.01,328814605,PC,5.6917579,5.3459619,5379.1683802,12.6894204,1309.3579262,694.6315867,5783.0,4.01,1.66513,138.280617,85.271029,12.111,592.872,CANDIDATE
4087.01,310002617,CP,3.1774814,2.824,14190.0,13.9016,1393.0,625.157,6071.0,4.39,1.12,217.925779,83.372706,11.2961,301.676,CONFIRMED
4088.01,302381397,PC,2.7284428,2.201,10460.0,12.71,1266.0,427.584,5686.0,4.28,1.21,100.081046,76.553069,12.2523,439.803,CANDIDATE
4089.01,298752252,PC,3.2462849,1.513,9210.0,18.4686,,610.063,5895.5,,1.06,267.851204,22.661333,11.6421,321.956,CANDIDATE
409.01,167754523,FP,6.7992776,1.58,210.0,1.09621,656.0,30.7937,4913.8,4.54,0.73,104.181674,-60.687954,9.1536,53.3027,FALSE POSITIVE
4090.01,289373041,PC,3.177514,2.043,3640.0,5.10272,975.0,150.032,4740.0,4.49,0.82,278.232233,39.637997,12.5509,250.984,CANDIDATE
4091.01,289316336,FP,3.0038696,3.24,760.0,3.44576,1702.0,1394.39,6171.0,4.35,1.2,277.979234,39.669309,11.2834,337.362,FALSE POSITIVE
4092.01,288242606,PC,7.495973,5.366,7790.0,12.6471,1186.0,328.532,5667.0,4.14,1.41,258.431157,81.004051,12.8687,686.613,CANDIDATE
4093.01,284454822,PC,10.4722034,3.282,1769.0,3.13882,773.0,59.5148,5388.0,4.61,0.79,290.738474,59.431202,12.1517,261.191,CANDIDATE
4093.02,284454822,PC,17.7046155,4.2555427,1283.7058316,2.8587599,586.5001986,27.963637,5388.0,4.61,0.791536,290.738474,59.431202,12.1517,261.191,CANDIDATE
4094.01,280035202,PC,4.9111786,2.6459244,606.3968298,3.4399601,1241.735358,561.8717441,6186.0,4.33,1.2372299,297.678176,68.167662,11.1004,312.41,CANDIDATE
4095.01,274974693,PC,4.1539244,1.41,7500.0,9.73932,850.0,86.6756,5737.0,4.37,1.09,257.899648,47.257065,12.9287,559.648,CANDIDATE
4096.01,272782321,PC,10.1045108,3.23,1490.0,3.3818,733.0,47.9649,5053.0,4.46,0.9,237.986823,67.039685,12.4983,306.261,CANDIDATE
4097.01,264295655,PC,2.7741864,2.005,1910.0,3.6487,1240.0,393.387,5636.0,4.61,0.82,320.233103,83.022778,12.4222,317.929,CANDIDATE
4098.01,264223828,PC,1.1789842,0.856,1160.0,5.02454,1248.0,403.61,5650.0,4.17,1.37,319.351026,79.6107,12.0216,425.694,CANDIDATE
4099.01,264173803,PC,4.3954123,2.306,850.0,2.02986,920.0,119.282,4836.0,4.6,0.73,294.561939,71.574534,11.9512,177.305,CANDIDATE
410.01,206466531,FP,1.42744,1.973,450.0,7.86301,3620.0,28512.6,6000.2,4.36,1.33,56.815012,-52.985207,10.0081,223.145,FALSE POSITIVE
4100.01,243297296,PC,3.585982,2.384,2920.0,,1278.0,442.89,6195.0,,,288.578982,59.895802,12.1308,489.834,CANDIDATE
4101.01,243280335,PC,4.3202706,1.211,3400.0,,853.0,88.2086,6287.0,,,288.518301,56.626003,12.7584,691.697,CANDIDATE
4102.01,237235093,FP,2.6834113,1.146,760.0,2.33576,1003.0,168.322,5221.0,4.62,0.76,297.484569,73.086464,11.812,185.25,FALSE POSITIVE
4103.01,235902467,PC,12.2740928,3.532,14450.0,12.7514,740.0,50.0141,5674.0,4.4,1.05,289.751203,82.875584,11.2056,243.002,CANDIDATE
4104.01,235664497,PC,2.3757662,3.323,7500.0,19.1019,1978.0,2544.85,6676.0,3.9,2.2,277.717657,19.796009,12.9978,1367.43,CANDIDATE
